data,prima_dose,seconda_dose,terza_dose,pregressa_infezione,mono_dose,prima_dose_tot,seconda_dose_tot,terza_dose_tot,mono_dose_tot,pregressa_infezione_tot
2022-03-15,3132.0,10560.0,46918.0,403.0,4.0,47212492.0,49711593.0,38271919.0,1508062.0,2021471.0
2022-03-16,2975.0,9491.0,41995.0,318.0,0.0,47215467.0,49721084.0,38313914.0,1508062.0,2021789.0
2022-03-17,3085.0,9731.0,44889.0,335.0,0.0,47218552.0,49730815.0,38358803.0,1508062.0,2022124.0
2022-03-18,2994.0,10162.0,49078.0,320.0,2.0,47221546.0,49740977.0,38407881.0,1508064.0,2022444.0
2022-03-19,2849.0,9153.0,46562.0,439.0,2.0,47224395.0,49750130.0,38454443.0,1508066.0,2022883.0
2022-03-20,772.0,2609.0,11711.0,119.0,0.0,47225167.0,49752739.0,38466154.0,1508066.0,2023002.0
2022-03-21,2270.0,7592.0,40249.0,273.0,1.0,47227437.0,49760331.0,38506403.0,1508067.0,2023275.0
2022-03-22,2174.0,8455.0,37784.0,238.0,1.0,47229611.0,49768786.0,38544187.0,1508068.0,2023513.0
2022-03-23,2113.0,7226.0,33711.0,250.0,1.0,47231724.0,49776012.0,38577898.0,1508069.0,2023763.0
2022-03-24,2301.0,8263.0,38839.0,311.0,0.0,47234025.0,49784275.0,38616737.0,1508069.0,2024074.0
2022-03-25,2146.0,8146.0,43697.0,337.0,0.0,47236171.0,49792421.0,38660434.0,1508069.0,2024411.0
2022-03-26,2303.0,8128.0,41730.0,482.0,0.0,47238474.0,49800549.0,38702164.0,1508069.0,2024893.0
2022-03-27,690.0,2430.0,9694.0,107.0,0.0,47239164.0,49802979.0,38711858.0,1508069.0,2025000.0
2022-03-28,1676.0,6114.0,35261.0,212.0,0.0,47240840.0,49809093.0,38747119.0,1508069.0,2025212.0
2022-03-29,1755.0,5788.0,32552.0,226.0,0.0,47242595.0,49814881.0,38779671.0,1508069.0,2025438.0
2022-03-30,1698.0,5577.0,30217.0,244.0,0.0,47244293.0,49820458.0,38809888.0,1508069.0,2025682.0
2022-03-31,1716.0,5909.0,33201.0,271.0,0.0,47246009.0,49826367.0,38843089.0,1508069.0,2025953.0
2022-04-01,1208.0,4356.0,25194.0,202.0,0.0,47247217.0,49830723.0,38868283.0,1508069.0,2026155.0
2022-04-02,1279.0,4497.0,23296.0,331.0,0.0,47248496.0,49835220.0,38891579.0,1508069.0,2026486.0
2022-04-03,317.0,1049.0,4505.0,99.0,0.0,47248813.0,49836269.0,38896084.0,1508069.0,2026585.0
2022-04-04,939.0,3659.0,21550.0,148.0,0.0,47249752.0,49839928.0,38917634.0,1508069.0,2026733.0
2022-04-05,1092.0,3757.0,22947.0,192.0,1.0,47250844.0,49843685.0,38940581.0,1508070.0,2026925.0
2022-04-06,1143.0,4106.0,21855.0,216.0,1.0,47251987.0,49847791.0,38962436.0,1508071.0,2027141.0
2022-04-07,1168.0,3972.0,23321.0,200.0,0.0,47253155.0,49851763.0,38985757.0,1508071.0,2027341.0
2022-04-08,1248.0,4700.0,26728.0,282.0,5.0,47254403.0,49856463.0,39012485.0,1508076.0,2027623.0
2022-04-09,1170.0,4384.0,23916.0,374.0,0.0,47255573.0,49860847.0,39036401.0,1508076.0,2027997.0
2022-04-10,285.0,894.0,4618.0,123.0,0.0,47255858.0,49861741.0,39041019.0,1508076.0,2028120.0
2022-04-11,1035.0,3819.0,22696.0,256.0,1.0,47256893.0,49865560.0,39063715.0,1508077.0,2028376.0
2022-04-12,1029.0,3364.0,21799.0,218.0,0.0,47257922.0,49868924.0,39085514.0,1508077.0,2028594.0
2022-04-13,1124.0,3578.0,21356.0,259.0,3.0,47259046.0,49872502.0,39106870.0,1508080.0,2028853.0
2022-04-14,1197.0,3488.0,23797.0,294.0,0.0,47260243.0,49875990.0,39130667.0,1508080.0,2029147.0
2022-04-15,924.0,3084.0,20635.0,244.0,1.0,47261167.0,49879074.0,39151302.0,1508081.0,2029391.0
2022-04-16,582.0,2151.0,11929.0,223.0,0.0,47261749.0,49881225.0,39163231.0,1508081.0,2029614.0
2022-04-17,34.0,63.0,348.0,5.0,0.0,47261783.0,49881288.0,39163579.0,1508081.0,2029619.0
2022-04-18,37.0,152.0,650.0,11.0,0.0,47261820.0,49881440.0,39164229.0,1508081.0,2029630.0
2022-04-19,998.0,3498.0,22007.0,288.0,2.0,47262818.0,49884938.0,39186236.0,1508083.0,2029918.0
2022-04-20,999.0,3520.0,20286.0,273.0,0.0,47263817.0,49888458.0,39206522.0,1508083.0,2030191.0
2022-04-21,987.0,2847.0,19809.0,237.0,0.0,47264804.0,49891305.0,39226331.0,1508083.0,2030428.0
2022-04-22,992.0,2929.0,20726.0,292.0,0.0,47265796.0,49894234.0,39247057.0,1508083.0,2030720.0
2022-04-23,837.0,2648.0,16249.0,354.0,0.0,47266633.0,49896882.0,39263306.0,1508083.0,2031074.0
2022-04-24,121.0,509.0,2346.0,103.0,1.0,47266754.0,49897391.0,39265652.0,1508084.0,2031177.0
2022-04-25,46.0,183.0,1165.0,25.0,0.0,47266800.0,49897574.0,39266817.0,1508084.0,2031202.0
2022-04-26,893.0,2757.0,17822.0,296.0,0.0,47267693.0,49900331.0,39284639.0,1508084.0,2031498.0
2022-04-27,875.0,2373.0,15807.0,258.0,0.0,47268568.0,49902704.0,39300446.0,1508084.0,2031756.0
2022-04-28,726.0,2364.0,15581.0,236.0,0.0,47269294.0,49905068.0,39316027.0,1508084.0,2031992.0
2022-04-29,845.0,2297.0,14866.0,384.0,3.0,47270139.0,49907365.0,39330893.0,1508087.0,2032376.0
2022-04-30,685.0,2123.0,11623.0,500.0,1.0,47270824.0,49909488.0,39342516.0,1508088.0,2032876.0
2022-05-01,37.0,113.0,531.0,30.0,0.0,47270861.0,49909601.0,39343047.0,1508088.0,2032906.0
2022-05-02,504.0,1449.0,9404.0,236.0,0.0,47271365.0,49911050.0,39352451.0,1508088.0,2033142.0
2022-05-03,577.0,1577.0,10345.0,252.0,1.0,47271942.0,49912627.0,39362796.0,1508089.0,2033394.0
2022-05-04,660.0,1751.0,10285.0,295.0,1.0,47272602.0,49914378.0,39373081.0,1508090.0,2033689.0
2022-05-05,584.0,1659.0,10321.0,304.0,0.0,47273186.0,49916037.0,39383402.0,1508090.0,2033993.0
2022-05-06,568.0,1697.0,10996.0,323.0,1.0,47273754.0,49917734.0,39394398.0,1508091.0,2034316.0
2022-05-07,533.0,1435.0,8625.0,368.0,0.0,47274287.0,49919169.0,39403023.0,1508091.0,2034684.0
2022-05-08,110.0,418.0,1544.0,146.0,0.0,47274397.0,49919587.0,39404567.0,1508091.0,2034830.0
2022-05-09,409.0,1029.0,8945.0,240.0,0.0,47274806.0,49920616.0,39413512.0,1508091.0,2035070.0
2022-05-10,474.0,1429.0,9574.0,281.0,0.0,47275280.0,49922045.0,39423086.0,1508091.0,2035351.0
2022-05-11,537.0,1489.0,10133.0,296.0,0.0,47275817.0,49923534.0,39433219.0,1508091.0,2035647.0
2022-05-12,424.0,1377.0,10143.0,239.0,0.0,47276241.0,49924911.0,39443362.0,1508091.0,2035886.0
2022-05-13,506.0,1599.0,10559.0,336.0,0.0,47276747.0,49926510.0,39453921.0,1508091.0,2036222.0
2022-05-14,477.0,1365.0,8293.0,439.0,0.0,47277224.0,49927875.0,39462214.0,1508091.0,2036661.0
2022-05-15,78.0,337.0,1156.0,153.0,0.0,47277302.0,49928212.0,39463370.0,1508091.0,2036814.0
2022-05-16,362.0,814.0,8418.0,222.0,0.0,47277664.0,49929026.0,39471788.0,1508091.0,2037036.0
2022-05-17,446.0,1246.0,8719.0,263.0,0.0,47278110.0,49930272.0,39480507.0,1508091.0,2037299.0
2022-05-18,548.0,1373.0,9289.0,314.0,2.0,47278658.0,49931645.0,39489796.0,1508093.0,2037613.0
2022-05-19,459.0,1503.0,9319.0,394.0,0.0,47279117.0,49933148.0,39499115.0,1508093.0,2038007.0
2022-05-20,419.0,1429.0,9578.0,352.0,0.0,47279536.0,49934577.0,39508693.0,1508093.0,2038359.0
2022-05-21,393.0,1305.0,7945.0,372.0,0.0,47279929.0,49935882.0,39516638.0,1508093.0,2038731.0
2022-05-22,78.0,231.0,1042.0,99.0,0.0,47280007.0,49936113.0,39517680.0,1508093.0,2038830.0
2022-05-23,244.0,830.0,8293.0,156.0,0.0,47280251.0,49936943.0,39525973.0,1508093.0,2038986.0
2022-05-24,319.0,1073.0,8703.0,251.0,0.0,47280570.0,49938016.0,39534676.0,1508093.0,2039237.0
2022-05-25,405.0,1376.0,9482.0,324.0,2.0,47280975.0,49939392.0,39544158.0,1508095.0,2039561.0
2022-05-26,383.0,1197.0,9503.0,298.0,0.0,47281358.0,49940589.0,39553661.0,1508095.0,2039859.0
2022-05-27,399.0,1236.0,9965.0,332.0,1.0,47281757.0,49941825.0,39563626.0,1508096.0,2040191.0
2022-05-28,325.0,1205.0,7964.0,370.0,0.0,47282082.0,49943030.0,39571590.0,1508096.0,2040561.0
2022-05-29,103.0,288.0,1288.0,93.0,0.0,47282185.0,49943318.0,39572878.0,1508096.0,2040654.0
2022-05-30,298.0,932.0,8087.0,219.0,0.0,47282483.0,49944250.0,39580965.0,1508096.0,2040873.0
2022-05-31,332.0,1039.0,8575.0,234.0,0.0,47282815.0,49945289.0,39589540.0,1508096.0,2041107.0
2022-06-01,297.0,898.0,7669.0,260.0,1.0,47283112.0,49946187.0,39597209.0,1508097.0,2041367.0
2022-06-02,26.0,35.0,474.0,11.0,0.0,47283138.0,49946222.0,39597683.0,1508097.0,2041378.0
2022-06-03,260.0,820.0,7356.0,188.0,0.0,47283398.0,49947042.0,39605039.0,1508097.0,2041566.0
2022-06-04,259.0,868.0,5223.0,270.0,0.0,47283657.0,49947910.0,39610262.0,1508097.0,2041836.0
2022-06-05,48.0,88.0,586.0,9.0,0.0,47283705.0,49947998.0,39610848.0,1508097.0,2041845.0
2022-06-06,252.0,679.0,7018.0,141.0,0.0,47283957.0,49948677.0,39617866.0,1508097.0,2041986.0
2022-06-07,312.0,954.0,7877.0,222.0,0.0,47284269.0,49949631.0,39625743.0,1508097.0,2042208.0
2022-06-08,297.0,981.0,7929.0,249.0,0.0,47284566.0,49950612.0,39633672.0,1508097.0,2042457.0
2022-06-09,335.0,1038.0,8462.0,254.0,0.0,47284901.0,49951650.0,39642134.0,1508097.0,2042711.0
2022-06-10,334.0,960.0,8614.0,221.0,0.0,47285235.0,49952610.0,39650748.0,1508097.0,2042932.0
2022-06-11,264.0,903.0,6258.0,331.0,0.0,47285499.0,49953513.0,39657006.0,1508097.0,2043263.0
2022-06-12,55.0,141.0,770.0,40.0,0.0,47285554.0,49953654.0,39657776.0,1508097.0,2043303.0
2022-06-13,206.0,604.0,6325.0,155.0,0.0,47285760.0,49954258.0,39664101.0,1508097.0,2043458.0
2022-06-14,330.0,833.0,7939.0,209.0,0.0,47286090.0,49955091.0,39672040.0,1508097.0,2043667.0
2022-06-15,316.0,962.0,7885.0,244.0,67.0,47286406.0,49956053.0,39679925.0,1508164.0,2043911.0
2022-06-16,324.0,734.0,7426.0,195.0,0.0,47286730.0,49956787.0,39687351.0,1508164.0,2044106.0
2022-06-17,321.0,726.0,7295.0,195.0,0.0,47287051.0,49957513.0,39694646.0,1508164.0,2044301.0
2022-06-18,217.0,782.0,5671.0,248.0,0.0,47287268.0,49958295.0,39700317.0,1508164.0,2044549.0
2022-06-19,19.0,49.0,524.0,18.0,0.0,47287287.0,49958344.0,39700841.0,1508164.0,2044567.0
2022-06-20,272.0,588.0,6715.0,142.0,0.0,47287559.0,49958932.0,39707556.0,1508164.0,2044709.0
2022-06-21,319.0,742.0,7704.0,198.0,2.0,47287878.0,49959674.0,39715260.0,1508166.0,2044907.0
2022-06-22,323.0,775.0,7326.0,209.0,0.0,47288201.0,49960449.0,39722586.0,1508166.0,2045116.0
2022-06-23,288.0,647.0,7491.0,169.0,0.0,47288489.0,49961096.0,39730077.0,1508166.0,2045285.0
2022-06-24,297.0,644.0,7502.0,166.0,0.0,47288786.0,49961740.0,39737579.0,1508166.0,2045451.0
2022-06-25,338.0,835.0,6593.0,320.0,0.0,47289124.0,49962575.0,39744172.0,1508166.0,2045771.0
2022-06-26,26.0,129.0,526.0,32.0,0.0,47289150.0,49962704.0,39744698.0,1508166.0,2045803.0
2022-06-27,290.0,537.0,7144.0,148.0,0.0,47289440.0,49963241.0,39751842.0,1508166.0,2045951.0
2022-06-28,347.0,748.0,8228.0,194.0,1.0,47289787.0,49963989.0,39760070.0,1508167.0,2046145.0
2022-06-29,331.0,758.0,7758.0,224.0,1.0,47290118.0,49964747.0,39767828.0,1508168.0,2046369.0
2022-06-30,375.0,749.0,8171.0,225.0,0.0,47290493.0,49965496.0,39775999.0,1508168.0,2046594.0
2022-07-01,304.0,579.0,6467.0,156.0,1.0,47290797.0,49966075.0,39782466.0,1508169.0,2046750.0
2022-07-02,235.0,536.0,4805.0,186.0,0.0,47291032.0,49966611.0,39787271.0,1508169.0,2046936.0
2022-07-03,42.0,49.0,457.0,11.0,0.0,47291074.0,49966660.0,39787728.0,1508169.0,2046947.0
2022-07-04,306.0,470.0,6291.0,126.0,0.0,47291380.0,49967130.0,39794019.0,1508169.0,2047073.0
2022-07-05,387.0,634.0,8153.0,146.0,0.0,47291767.0,49967764.0,39802172.0,1508169.0,2047219.0
2022-07-06,398.0,634.0,7619.0,169.0,0.0,47292165.0,49968398.0,39809791.0,1508169.0,2047388.0
2022-07-07,345.0,577.0,8298.0,145.0,0.0,47292510.0,49968975.0,39818089.0,1508169.0,2047533.0
2022-07-08,351.0,680.0,8115.0,142.0,1.0,47292861.0,49969655.0,39826204.0,1508170.0,2047675.0
2022-07-09,363.0,548.0,6171.0,150.0,0.0,47293224.0,49970203.0,39832375.0,1508170.0,2047825.0
2022-07-10,46.0,58.0,533.0,19.0,0.0,47293270.0,49970261.0,39832908.0,1508170.0,2047844.0
2022-07-11,382.0,492.0,7664.0,103.0,0.0,47293652.0,49970753.0,39840572.0,1508170.0,2047947.0
2022-07-12,451.0,670.0,9050.0,133.0,0.0,47294103.0,49971423.0,39849622.0,1508170.0,2048080.0
2022-07-13,532.0,647.0,10083.0,131.0,0.0,47294635.0,49972070.0,39859705.0,1508170.0,2048211.0
2022-07-14,487.0,639.0,10254.0,121.0,0.0,47295122.0,49972709.0,39869959.0,1508170.0,2048332.0
2022-07-15,471.0,629.0,10693.0,156.0,0.0,47295593.0,49973338.0,39880652.0,1508170.0,2048488.0
2022-07-16,436.0,522.0,7275.0,127.0,0.0,47296029.0,49973860.0,39887927.0,1508170.0,2048615.0
2022-07-17,48.0,48.0,770.0,9.0,0.0,47296077.0,49973908.0,39888697.0,1508170.0,2048624.0
2022-07-18,425.0,495.0,9395.0,61.0,0.0,47296502.0,49974403.0,39898092.0,1508170.0,2048685.0
2022-07-19,521.0,576.0,10714.0,93.0,0.0,47297023.0,49974979.0,39908806.0,1508170.0,2048778.0
2022-07-20,482.0,583.0,11300.0,101.0,5.0,47297505.0,49975562.0,39920106.0,1508175.0,2048879.0
2022-07-21,534.0,633.0,12128.0,114.0,0.0,47298039.0,49976195.0,39932234.0,1508175.0,2048993.0
2022-07-22,463.0,586.0,11286.0,79.0,0.0,47298502.0,49976781.0,39943520.0,1508175.0,2049072.0
2022-07-23,295.0,381.0,6820.0,42.0,0.0,47298797.0,49977162.0,39950340.0,1508175.0,2049114.0
2022-07-24,27.0,76.0,864.0,9.0,0.0,47298824.0,49977238.0,39951204.0,1508175.0,2049123.0
2022-07-25,391.0,505.0,9083.0,67.0,0.0,47299215.0,49977743.0,39960287.0,1508175.0,2049190.0
2022-07-26,426.0,522.0,9805.0,51.0,0.0,47299641.0,49978265.0,39970092.0,1508175.0,2049241.0
2022-07-27,518.0,555.0,10230.0,70.0,0.0,47300159.0,49978820.0,39980322.0,1508175.0,2049311.0
2022-07-28,636.0,533.0,10558.0,69.0,0.0,47300795.0,49979353.0,39990880.0,1508175.0,2049380.0
2022-07-29,465.0,513.0,9481.0,57.0,0.0,47301260.0,49979866.0,40000361.0,1508175.0,2049437.0
2022-07-30,378.0,383.0,5925.0,39.0,0.0,47301638.0,49980249.0,40006286.0,1508175.0,2049476.0
2022-07-31,44.0,49.0,765.0,5.0,0.0,47301682.0,49980298.0,40007051.0,1508175.0,2049481.0
2022-08-01,359.0,386.0,6874.0,34.0,1.0,47302041.0,49980684.0,40013925.0,1508176.0,2049515.0
2022-08-02,426.0,548.0,7616.0,42.0,0.0,47302467.0,49981232.0,40021541.0,1508176.0,2049557.0
2022-08-03,505.0,518.0,7206.0,38.0,0.0,47302972.0,49981750.0,40028747.0,1508176.0,2049595.0
2022-08-04,467.0,456.0,7507.0,34.0,0.0,47303439.0,49982206.0,40036254.0,1508176.0,2049629.0
2022-08-05,452.0,422.0,6553.0,45.0,1.0,47303891.0,49982628.0,40042807.0,1508177.0,2049674.0
2022-08-06,255.0,300.0,3634.0,26.0,0.0,47304146.0,49982928.0,40046441.0,1508177.0,2049700.0
2022-08-07,25.0,44.0,564.0,3.0,0.0,47304171.0,49982972.0,40047005.0,1508177.0,2049703.0
2022-08-08,319.0,407.0,4901.0,30.0,0.0,47304490.0,49983379.0,40051906.0,1508177.0,2049733.0
2022-08-09,376.0,385.0,5332.0,23.0,0.0,47304866.0,49983764.0,40057238.0,1508177.0,2049756.0
2022-08-10,461.0,386.0,4827.0,22.0,0.0,47305327.0,49984150.0,40062065.0,1508177.0,2049778.0
2022-08-11,384.0,371.0,4813.0,18.0,0.0,47305711.0,49984521.0,40066878.0,1508177.0,2049796.0
2022-08-12,249.0,294.0,3732.0,21.0,0.0,47305960.0,49984815.0,40070610.0,1508177.0,2049817.0
2022-08-13,138.0,143.0,1604.0,9.0,0.0,47306098.0,49984958.0,40072214.0,1508177.0,2049826.0
2022-08-14,4.0,9.0,129.0,1.0,0.0,47306102.0,49984967.0,40072343.0,1508177.0,2049827.0
2022-08-15,1.0,1.0,26.0,0.0,0.0,47306103.0,49984968.0,40072369.0,1508177.0,2049827.0
2022-08-16,222.0,285.0,3049.0,16.0,0.0,47306325.0,49985253.0,40075418.0,1508177.0,2049843.0
2022-08-17,330.0,353.0,3548.0,12.0,1.0,47306655.0,49985606.0,40078966.0,1508178.0,2049855.0
2022-08-18,366.0,395.0,4173.0,25.0,0.0,47307021.0,49986001.0,40083139.0,1508178.0,2049880.0
2022-08-19,241.0,343.0,3331.0,12.0,0.0,47307262.0,49986344.0,40086470.0,1508178.0,2049892.0
2022-08-20,198.0,184.0,1721.0,6.0,0.0,47307460.0,49986528.0,40088191.0,1508178.0,2049898.0
2022-08-21,23.0,24.0,149.0,5.0,0.0,47307483.0,49986552.0,40088340.0,1508178.0,2049903.0
2022-08-22,246.0,332.0,2957.0,11.0,0.0,47307729.0,49986884.0,40091297.0,1508178.0,2049914.0
2022-08-23,333.0,371.0,3686.0,11.0,0.0,47308062.0,49987255.0,40094983.0,1508178.0,2049925.0
2022-08-24,402.0,386.0,3369.0,28.0,1.0,47308464.0,49987641.0,40098352.0,1508179.0,2049953.0
2022-08-25,435.0,426.0,3791.0,31.0,0.0,47308899.0,49988067.0,40102143.0,1508179.0,2049984.0
2022-08-26,381.0,403.0,3598.0,19.0,0.0,47309280.0,49988470.0,40105741.0,1508179.0,2050003.0
2022-08-27,237.0,237.0,1777.0,15.0,0.0,47309517.0,49988707.0,40107518.0,1508179.0,2050018.0
2022-08-28,23.0,29.0,267.0,0.0,0.0,47309540.0,49988736.0,40107785.0,1508179.0,2050018.0
2022-08-29,324.0,354.0,3170.0,21.0,0.0,47309864.0,49989090.0,40110955.0,1508179.0,2050039.0
2022-08-30,348.0,407.0,3688.0,26.0,0.0,47310212.0,49989497.0,40114643.0,1508179.0,2050065.0
2022-08-31,471.0,438.0,3742.0,29.0,0.0,47310683.0,49989935.0,40118385.0,1508179.0,2050094.0
2022-09-01,336.0,352.0,3127.0,22.0,0.0,47311019.0,49990287.0,40121512.0,1508179.0,2050116.0
2022-09-02,340.0,299.0,2909.0,22.0,0.0,47311359.0,49990586.0,40124421.0,1508179.0,2050138.0
2022-09-03,210.0,201.0,1703.0,12.0,0.0,47311569.0,49990787.0,40126124.0,1508179.0,2050150.0
2022-09-04,30.0,24.0,151.0,2.0,0.0,47311599.0,49990811.0,40126275.0,1508179.0,2050152.0
2022-09-05,369.0,188.0,2662.0,23.0,0.0,47311968.0,49990999.0,40128937.0,1508179.0,2050175.0
2022-09-06,350.0,308.0,2994.0,17.0,0.0,47312318.0,49991307.0,40131931.0,1508179.0,2050192.0
2022-09-07,519.0,541.0,2957.0,21.0,165.0,47312837.0,49991848.0,40134888.0,1508344.0,2050213.0
2022-09-08,312.0,293.0,2980.0,22.0,0.0,47313149.0,49992141.0,40137868.0,1508344.0,2050235.0
2022-09-09,347.0,308.0,2900.0,21.0,0.0,47313496.0,49992449.0,40140768.0,1508344.0,2050256.0
2022-09-10,276.0,228.0,1336.0,11.0,0.0,47313772.0,49992677.0,40142104.0,1508344.0,2050267.0
2022-09-11,23.0,23.0,124.0,5.0,0.0,47313795.0,49992700.0,40142228.0,1508344.0,2050272.0
2022-09-12,265.0,269.0,2271.0,19.0,0.0,47314060.0,49992969.0,40144499.0,1508344.0,2050291.0
2022-09-13,301.0,257.0,2282.0,18.0,0.0,47314361.0,49993226.0,40146781.0,1508344.0,2050309.0
2022-09-14,251.0,266.0,2571.0,13.0,1.0,47314612.0,49993492.0,40149352.0,1508345.0,2050322.0
2022-09-15,300.0,285.0,2507.0,19.0,0.0,47314912.0,49993777.0,40151859.0,1508345.0,2050341.0
2022-09-16,287.0,256.0,2545.0,16.0,0.0,47315199.0,49994033.0,40154404.0,1508345.0,2050357.0
2022-09-17,210.0,239.0,1344.0,17.0,0.0,47315409.0,49994272.0,40155748.0,1508345.0,2050374.0
2022-09-18,13.0,20.0,170.0,2.0,0.0,47315422.0,49994292.0,40155918.0,1508345.0,2050376.0
2022-09-19,190.0,207.0,1976.0,7.0,0.0,47315612.0,49994499.0,40157894.0,1508345.0,2050383.0
2022-09-20,219.0,241.0,2397.0,11.0,0.0,47315831.0,49994740.0,40160291.0,1508345.0,2050394.0
2022-09-21,201.0,290.0,2539.0,14.0,0.0,47316032.0,49995030.0,40162830.0,1508345.0,2050408.0
2022-09-22,214.0,268.0,2667.0,17.0,0.0,47316246.0,49995298.0,40165497.0,1508345.0,2050425.0
2022-09-23,194.0,262.0,2548.0,16.0,0.0,47316440.0,49995560.0,40168045.0,1508345.0,2050441.0
2022-09-24,187.0,194.0,1435.0,14.0,0.0,47316627.0,49995754.0,40169480.0,1508345.0,2050455.0
2022-09-25,7.0,28.0,133.0,1.0,0.0,47316634.0,49995782.0,40169613.0,1508345.0,2050456.0
2022-09-26,206.0,281.0,2254.0,8.0,0.0,47316840.0,49996063.0,40171867.0,1508345.0,2050464.0
2022-09-27,255.0,288.0,2699.0,13.0,0.0,47317095.0,49996351.0,40174566.0,1508345.0,2050477.0
2022-09-28,184.0,312.0,2910.0,9.0,0.0,47317279.0,49996663.0,40177476.0,1508345.0,2050486.0
2022-09-29,218.0,258.0,3054.0,9.0,0.0,47317497.0,49996921.0,40180530.0,1508345.0,2050495.0
2022-09-30,223.0,294.0,3001.0,17.0,0.0,47317720.0,49997215.0,40183531.0,1508345.0,2050512.0
2022-10-01,153.0,197.0,1519.0,11.0,0.0,47317873.0,49997412.0,40185050.0,1508345.0,2050523.0
2022-10-02,14.0,12.0,188.0,1.0,0.0,47317887.0,49997424.0,40185238.0,1508345.0,2050524.0
2022-10-03,149.0,186.0,2481.0,11.0,0.0,47318036.0,49997610.0,40187719.0,1508345.0,2050535.0
2022-10-04,252.0,236.0,2865.0,9.0,0.0,47318288.0,49997846.0,40190584.0,1508345.0,2050544.0
2022-10-05,228.0,233.0,3258.0,13.0,0.0,47318516.0,49998079.0,40193842.0,1508345.0,2050557.0
2022-10-06,209.0,247.0,3878.0,13.0,0.0,47318725.0,49998326.0,40197720.0,1508345.0,2050570.0
2022-10-07,351.0,287.0,4190.0,14.0,0.0,47319076.0,49998613.0,40201910.0,1508345.0,2050584.0
2022-10-08,164.0,206.0,2274.0,13.0,0.0,47319240.0,49998819.0,40204184.0,1508345.0,2050597.0
2022-10-09,4.0,8.0,306.0,0.0,0.0,47319244.0,49998827.0,40204490.0,1508345.0,2050597.0
2022-10-10,159.0,215.0,3350.0,14.0,0.0,47319403.0,49999042.0,40207840.0,1508345.0,2050611.0
2022-10-11,192.0,198.0,4384.0,13.0,0.0,47319595.0,49999240.0,40212224.0,1508345.0,2050624.0
2022-10-12,236.0,214.0,4438.0,10.0,0.0,47319831.0,49999454.0,40216662.0,1508345.0,2050634.0
2022-10-13,304.0,210.0,5308.0,9.0,0.0,47320135.0,49999664.0,40221970.0,1508345.0,2050643.0
2022-10-14,237.0,236.0,5016.0,18.0,0.0,47320372.0,49999900.0,40226986.0,1508345.0,2050661.0
2022-10-15,192.0,192.0,2679.0,14.0,0.0,47320564.0,50000092.0,40229665.0,1508345.0,2050675.0
2022-10-16,8.0,6.0,360.0,0.0,0.0,47320572.0,50000098.0,40230025.0,1508345.0,2050675.0
2022-10-17,268.0,186.0,3882.0,10.0,0.0,47320840.0,50000284.0,40233907.0,1508345.0,2050685.0
2022-10-18,277.0,256.0,4966.0,9.0,1.0,47321117.0,50000540.0,40238873.0,1508346.0,2050694.0
2022-10-19,248.0,246.0,5485.0,7.0,0.0,47321365.0,50000786.0,40244358.0,1508346.0,2050701.0
2022-10-20,244.0,227.0,6001.0,7.0,0.0,47321609.0,50001013.0,40250359.0,1508346.0,2050708.0
2022-10-21,265.0,259.0,5484.0,18.0,0.0,47321874.0,50001272.0,40255843.0,1508346.0,2050726.0
2022-10-22,199.0,196.0,2920.0,8.0,0.0,47322073.0,50001468.0,40258763.0,1508346.0,2050734.0
2022-10-23,14.0,13.0,364.0,0.0,0.0,47322087.0,50001481.0,40259127.0,1508346.0,2050734.0
2022-10-24,184.0,171.0,3934.0,4.0,0.0,47322271.0,50001652.0,40263061.0,1508346.0,2050738.0
2022-10-25,278.0,256.0,4942.0,10.0,0.0,47322549.0,50001908.0,40268003.0,1508346.0,2050748.0
2022-10-26,305.0,356.0,5514.0,12.0,84.0,47322854.0,50002264.0,40273517.0,1508430.0,2050760.0
2022-10-27,316.0,239.0,5680.0,20.0,0.0,47323170.0,50002503.0,40279197.0,1508430.0,2050780.0
2022-10-28,320.0,204.0,5273.0,11.0,1.0,47323490.0,50002707.0,40284470.0,1508431.0,2050791.0
2022-10-29,142.0,127.0,2849.0,3.0,0.0,47323632.0,50002834.0,40287319.0,1508431.0,2050794.0
2022-10-30,15.0,4.0,328.0,1.0,0.0,47323647.0,50002838.0,40287647.0,1508431.0,2050795.0
2022-10-31,201.0,117.0,3047.0,3.0,0.0,47323848.0,50002955.0,40290694.0,1508431.0,2050798.0
2022-11-01,10.0,11.0,353.0,0.0,0.0,47323858.0,50002966.0,40291047.0,1508431.0,2050798.0
2022-11-02,176.0,147.0,3728.0,9.0,1.0,47324034.0,50003113.0,40294775.0,1508432.0,2050807.0
2022-11-03,222.0,174.0,4797.0,7.0,0.0,47324256.0,50003287.0,40299572.0,1508432.0,2050814.0
2022-11-04,196.0,228.0,4609.0,11.0,0.0,47324452.0,50003515.0,40304181.0,1508432.0,2050825.0
2022-11-05,120.0,145.0,2607.0,12.0,0.0,47324572.0,50003660.0,40306788.0,1508432.0,2050837.0
2022-11-06,11.0,10.0,261.0,0.0,0.0,47324583.0,50003670.0,40307049.0,1508432.0,2050837.0
2022-11-07,181.0,169.0,3234.0,5.0,0.0,47324764.0,50003839.0,40310283.0,1508432.0,2050842.0
